X, Y, u, v, rho       # original resolution
5.458132613332648475e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.640070367110403282e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.822008120888158089e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.003945874665912896e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.185883628443667703e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.549759135999177317e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.731696889776932835e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.913634643554688353e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.095572397332442449e+01,8.971554061113778289e+01,4.007649999999999824e-01,7.839000000000000412e-01,0.000000000000000000e+00
7.277510151110197967e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459447904887952063e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.823323412443463098e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.914949935109991941e+01,8.971554061113778289e+01,-3.599700000000000122e-01,7.461649999999999672e-01,0.000000000000000000e+00
9.096887688887747458e+01,8.971554061113778289e+01,-6.753200000000000314e-01,5.353700000000000125e-01,0.000000000000000000e+00
9.278825442665501555e+01,8.971554061113778289e+01,-3.229600000000000248e-01,7.933399999999999341e-01,0.000000000000000000e+00
9.460763196443257073e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.642700950221011169e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.824638703998766687e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000657645777652220e+02,8.971554061113778289e+01,-3.174299999999999899e-01,7.961050000000000626e-01,0.000000000000000000e+00
1.018851421155427630e+02,8.971554061113778289e+01,-6.195300000000000251e-01,6.211999999999999744e-01,0.000000000000000000e+00
1.037045196533203182e+02,8.971554061113778289e+01,9.292499999999997984e-02,1.161800000000000055e-01,0.000000000000000000e+00
1.055238971910978591e+02,8.971554061113778289e+01,-7.967999999999999527e-01,4.510799999999999810e-01,0.000000000000000000e+00
1.073432747288754143e+02,8.971554061113778289e+01,-4.098899999999999766e-01,7.255749999999999700e-01,0.000000000000000000e+00
1.091626522666529695e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.109820298044305105e+02,8.971554061113778289e+01,-2.455549999999999955e-01,8.090600000000000014e-01,0.000000000000000000e+00
1.128014073422080656e+02,8.971554061113778289e+01,5.074199999999999822e-01,-6.162699999999999845e-01,0.000000000000000000e+00
1.146207848799856066e+02,8.971554061113778289e+01,-3.884000000000001340e-02,3.650000000000003242e-02,0.000000000000000000e+00
1.164401624177631618e+02,8.971554061113778289e+01,1.229599999999999999e-01,-5.933800000000000185e-01,0.000000000000000000e+00
1.182595399555407170e+02,8.971554061113778289e+01,4.787835000000000285e-01,1.616750000000000131e-01,0.000000000000000000e+00
1.200789174933182579e+02,8.971554061113778289e+01,-8.974800000000000555e-01,3.769399999999999973e-01,0.000000000000000000e+00
1.218982950310958131e+02,8.971554061113778289e+01,-4.450350000000000139e-01,6.945350000000000135e-01,0.000000000000000000e+00
1.237176725688733541e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.255370501066509092e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.273564276444284644e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.291758051822060054e+02,8.971554061113778289e+01,-4.718849999999999989e-01,6.393499999999999739e-01,0.000000000000000000e+00
1.309951827199835463e+02,8.971554061113778289e+01,-9.107800000000000340e-01,3.344799999999999995e-01,0.000000000000000000e+00
1.328145602577611157e+02,8.971554061113778289e+01,9.063700000000000090e-01,-1.644660000000000011e-01,0.000000000000000000e+00
1.346339377955386567e+02,8.971554061113778289e+01,9.583000000000000407e-01,9.492699999999999749e-02,0.000000000000000000e+00
1.364533153333161977e+02,8.971554061113778289e+01,4.761500000000000177e-01,5.524149999999999894e-01,0.000000000000000000e+00
1.382726928710937671e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,8.971554061113778289e+01,-4.498099999999999876e-01,3.521900000000000031e-01,0.000000000000000000e+00
1.419114479466488490e+02,8.971554061113778289e+01,9.047600000000000087e-01,2.896799999999999931e-01,0.000000000000000000e+00
1.437308254844263899e+02,8.971554061113778289e+01,1.592500000000002247e-02,-1.552595000000000225e-01,0.000000000000000000e+00
1.455502030222039593e+02,8.971554061113778289e+01,-9.315299999999999692e-01,2.840699999999999822e-03,0.000000000000000000e+00
1.473695805599815003e+02,8.971554061113778289e+01,4.587049999999999739e-01,5.352099999999999635e-01,0.000000000000000000e+00
1.491889580977590413e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.510083356355366107e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.528277131733141516e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.546470907110916926e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.564664682488692620e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.582858457866468029e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.601052233244243439e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.619246008622018849e+02,8.971554061113778289e+01,-4.255499999999999838e-01,3.172650000000000192e-01,0.000000000000000000e+00
1.637439783999794543e+02,8.971554061113778289e+01,-8.308200000000000029e-01,-3.939799999999999969e-01,0.000000000000000000e+00
1.655633559377569952e+02,8.971554061113778289e+01,4.029150000000000231e-01,7.148099999999999454e-01,0.000000000000000000e+00
1.673827334755345362e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.692021110133121056e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.710214885510896465e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.728408660888671875e+02,8.971554061113778289e+01,3.919549999999999979e-01,5.819349999999999801e-01,0.000000000000000000e+00
1.819377537777549403e+00,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.638755075555098806e+00,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.458132613332647765e+00,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.277510151110197612e+00,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.096887688887747458e+00,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.091626522666529553e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.273564276444284538e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039522e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.637439783999794329e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.819377537777549492e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.001315291555304299e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.365190799110814268e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.547128552888569075e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.729066306666324238e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.911004060444079045e+01,9.147466885841498652e+01,3.972899999999999765e-01,7.908450000000000202e-01,0.000000000000000000e+00
3.092941814221833852e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.274879567999588659e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.456817321777344176e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.638755075555098983e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.820692829332853790e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.002630583110608598e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.184568336888363405e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.366506090666118212e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.548443844443873729e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.730381598221628536e+01,9.147466885841498652e+01,-3.303699999999999970e-01,7.369649999999999812e-01,0.000000000000000000e+00
4.912319351999383343e+01,9.147466885841498652e+01,-6.360799999999999788e-01,5.134900000000000020e-01,0.000000000000000000e+00
5.094257105777138150e+01,9.147466885841498652e+01,-3.271100000000000119e-01,7.835250000000000270e-01,0.000000000000000000e+00
5.276194859554892957e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.458132613332648475e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.640070367110403282e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.822008120888158089e+01,9.147466885841498652e+01,-3.256100000000000105e-01,7.991500000000000270e-01,0.000000000000000000e+00
6.003945874665912896e+01,9.147466885841498652e+01,6.354800000000000448e-01,-6.040600000000000414e-01,0.000000000000000000e+00
6.185883628443667703e+01,9.147466885841498652e+01,1.231200000000000072e-01,1.153549999999999853e-01,0.000000000000000000e+00
6.367821382221423221e+01,9.147466885841498652e+01,8.306499999999999995e-01,-4.135499999999999732e-01,0.000000000000000000e+00
6.549759135999177317e+01,9.147466885841498652e+01,4.117199999999999749e-01,2.848350000000000048e-01,0.000000000000000000e+00
6.731696889776932835e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.913634643554688353e+01,9.147466885841498652e+01,-2.871549999999999936e-01,7.986849999999999783e-01,0.000000000000000000e+00
7.095572397332442449e+01,9.147466885841498652e+01,-5.826299999999999812e-01,5.905000000000000249e-01,0.000000000000000000e+00
7.277510151110197967e+01,9.147466885841498652e+01,-6.758049999999999891e-01,4.857899999999999441e-01,0.000000000000000000e+00
7.459447904887952063e+01,9.147466885841498652e+01,4.407599999999999851e-01,-5.721399999999999819e-01,0.000000000000000000e+00
7.641385658665707581e+01,9.147466885841498652e+01,5.352949999999999653e-01,-5.421449999999999880e-01,0.000000000000000000e+00
7.823323412443463098e+01,9.147466885841498652e+01,9.085199999999999942e-01,-3.697500000000000231e-01,0.000000000000000000e+00
8.005261166221217195e+01,9.147466885841498652e+01,4.519400000000000084e-01,3.130149999999999877e-01,0.000000000000000000e+00
8.187198919998972713e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,9.147466885841498652e+01,4.735699999999999910e-01,3.589649999999999785e-01,0.000000000000000000e+00
8.914949935109991941e+01,9.147466885841498652e+01,-8.866000000000000547e-01,3.805200000000000249e-01,0.000000000000000000e+00
9.096887688887747458e+01,9.147466885841498652e+01,8.323899999999999633e-01,-2.228700000000000125e-01,0.000000000000000000e+00
9.278825442665501555e+01,9.147466885841498652e+01,9.610600000000000254e-01,1.160599999999999965e-01,0.000000000000000000e+00
9.460763196443257073e+01,9.147466885841498652e+01,5.274199999999999999e-01,4.073249999999999926e-01,0.000000000000000000e+00
9.642700950221011169e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.824638703998766687e+01,9.147466885841498652e+01,4.501499999999999946e-01,6.504550000000000054e-01,0.000000000000000000e+00
1.000657645777652220e+02,9.147466885841498652e+01,9.017199999999999660e-01,3.009200000000000208e-01,0.000000000000000000e+00
1.018851421155427630e+02,9.147466885841498652e+01,2.226499999999997925e-02,-8.655999999999999805e-02,0.000000000000000000e+00
1.037045196533203182e+02,9.147466885841498652e+01,9.648200000000000109e-01,1.247000000000000053e-01,0.000000000000000000e+00
1.055238971910978591e+02,9.147466885841498652e+01,-4.817500000000000115e-01,4.155499999999999750e-01,0.000000000000000000e+00
1.073432747288754143e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.091626522666529695e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.109820298044305105e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.128014073422080656e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.146207848799856066e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.164401624177631618e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.182595399555407170e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.200789174933182579e+02,9.147466885841498652e+01,-4.155550000000000077e-01,3.147600000000000398e-01,0.000000000000000000e+00
1.218982950310958131e+02,9.147466885841498652e+01,-8.080600000000000005e-01,-4.017000000000000015e-01,0.000000000000000000e+00
1.237176725688733541e+02,9.147466885841498652e+01,3.898849999999999816e-01,7.205249999999999710e-01,0.000000000000000000e+00
1.255370501066509092e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.273564276444284644e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.291758051822060054e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.309951827199835463e+02,9.147466885841498652e+01,4.283549999999999858e-01,5.948849999999999971e-01,0.000000000000000000e+00
1.328145602577611157e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.382726928710937671e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.437308254844263899e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039593e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.473695805599815003e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.491889580977590413e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.510083356355366107e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.546470907110916926e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.564664682488692620e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.582858457866468029e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.601052233244243439e+02,9.147466885841498652e+01,4.591700000000000226e-01,5.796299999999999786e-01,0.000000000000000000e+00
1.619246008622018849e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.637439783999794543e+02,9.147466885841498652e+01,-4.566049999999999831e-01,5.208789999999999809e-01,0.000000000000000000e+00
1.655633559377569952e+02,9.147466885841498652e+01,8.949899999999999523e-01,8.530500000000000582e-02,0.000000000000000000e+00
1.673827334755345362e+02,9.147466885841498652e+01,4.311699999999999977e-01,6.289200000000000346e-01,0.000000000000000000e+00
1.692021110133121056e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.710214885510896465e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.728408660888671875e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.819377537777549403e+00,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.638755075555098806e+00,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.458132613332647765e+00,9.323379710569220435e+01,3.422100000000000142e-01,2.597349999999999937e-01,0.000000000000000000e+00
7.277510151110197612e+00,9.323379710569220435e+01,-6.755100000000000549e-01,5.417199999999999793e-01,0.000000000000000000e+00
9.096887688887747458e+00,9.323379710569220435e+01,3.355199999999999849e-01,2.104150000000000187e-01,0.000000000000000000e+00
1.091626522666529553e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.273564276444284538e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039522e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.637439783999794329e+01,9.323379710569220435e+01,-3.061349999999999905e-01,8.359550000000000036e-01,0.000000000000000000e+00
1.819377537777549492e+01,9.323379710569220435e+01,-6.069600000000000550e-01,6.469200000000000506e-01,0.000000000000000000e+00
2.001315291555304299e+01,9.323379710569220435e+01,1.340399999999999925e-01,1.542050000000000087e-01,0.000000000000000000e+00
2.183253045333059106e+01,9.323379710569220435e+01,8.653699999999999726e-01,-3.316200000000000259e-01,0.000000000000000000e+00
2.365190799110814268e+01,9.323379710569220435e+01,4.250550000000000161e-01,3.257849999999999913e-01,0.000000000000000000e+00
2.547128552888569075e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.729066306666324238e+01,9.323379710569220435e+01,-3.186749999999999861e-01,7.884700000000000042e-01,0.000000000000000000e+00
2.911004060444079045e+01,9.323379710569220435e+01,-6.398899999999999588e-01,5.714099999999999735e-01,0.000000000000000000e+00
3.092941814221833852e+01,9.323379710569220435e+01,-7.852149999999999963e-01,3.462850000000000095e-01,0.000000000000000000e+00
3.274879567999588659e+01,9.323379710569220435e+01,-8.275599999999999623e-01,1.999400000000000066e-01,0.000000000000000000e+00
3.456817321777344176e+01,9.323379710569220435e+01,2.740449999999999831e-01,3.686749999999999750e-01,0.000000000000000000e+00
3.638755075555098983e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.820692829332853790e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.002630583110608598e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.184568336888363405e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.366506090666118212e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.548443844443873729e+01,9.323379710569220435e+01,-4.933400000000000007e-01,5.809900000000000064e-01,0.000000000000000000e+00
4.730381598221628536e+01,9.323379710569220435e+01,-9.948099999999999721e-01,7.710999999999999799e-02,0.000000000000000000e+00
4.912319351999383343e+01,9.323379710569220435e+01,7.067799999999999638e-01,3.694299999999999806e-01,0.000000000000000000e+00
5.094257105777138150e+01,9.323379710569220435e+01,9.624000000000000332e-01,1.399299999999999988e-01,0.000000000000000000e+00
5.276194859554892957e+01,9.323379710569220435e+01,5.221540000000000070e-01,4.539100000000000357e-01,0.000000000000000000e+00
5.458132613332648475e+01,9.323379710569220435e+01,6.654000000000000192e-02,7.786499999999999533e-01,0.000000000000000000e+00
5.640070367110403282e+01,9.323379710569220435e+01,4.356050000000000200e-01,6.723850000000000104e-01,0.000000000000000000e+00
5.822008120888158089e+01,9.323379710569220435e+01,-8.707500000000000240e-01,-3.475400000000000156e-01,0.000000000000000000e+00
6.003945874665912896e+01,9.323379710569220435e+01,-8.781499999999999861e-01,-3.271450000000000191e-01,0.000000000000000000e+00
6.185883628443667703e+01,9.323379710569220435e+01,8.659799999999999720e-01,3.902499999999999858e-01,0.000000000000000000e+00
6.367821382221423221e+01,9.323379710569220435e+01,4.161400000000000099e-01,7.515100000000000113e-01,0.000000000000000000e+00
6.549759135999177317e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.731696889776932835e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.913634643554688353e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.095572397332442449e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.277510151110197967e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459447904887952063e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.823323412443463098e+01,9.323379710569220435e+01,-4.020150000000000112e-01,3.201800000000000201e-01,0.000000000000000000e+00
8.005261166221217195e+01,9.323379710569220435e+01,-7.790599999999999747e-01,-3.833599999999999786e-01,0.000000000000000000e+00
8.187198919998972713e+01,9.323379710569220435e+01,-3.768349999999999755e-01,2.936699999999999866e-01,0.000000000000000000e+00
8.369136673776726809e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.914949935109991941e+01,9.323379710569220435e+01,-4.321150000000000269e-01,3.969699999999999895e-01,0.000000000000000000e+00
9.096887688887747458e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.278825442665501555e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.460763196443257073e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.642700950221011169e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.824638703998766687e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000657645777652220e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.018851421155427630e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.037045196533203182e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.055238971910978591e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.073432747288754143e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.091626522666529695e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.128014073422080656e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.146207848799856066e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.164401624177631618e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.182595399555407170e+02,9.323379710569220435e+01,-3.315400000000000014e-01,7.886299999999999422e-01,0.000000000000000000e+00
1.200789174933182579e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.218982950310958131e+02,9.323379710569220435e+01,-4.322750000000000203e-01,5.890950000000000353e-01,0.000000000000000000e+00
1.237176725688733541e+02,9.323379710569220435e+01,8.625000000000000444e-01,2.884600000000000011e-02,0.000000000000000000e+00
1.255370501066509092e+02,9.323379710569220435e+01,4.074699999999999989e-01,6.562399999999999345e-01,0.000000000000000000e+00
1.273564276444284644e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.291758051822060054e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.309951827199835463e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,9.323379710569220435e+01,3.625200000000000089e-01,3.834449999999999803e-01,0.000000000000000000e+00
1.346339377955386567e+02,9.323379710569220435e+01,-7.330400000000000249e-01,2.189500000000000057e-01,0.000000000000000000e+00
