X, Y, u, v, rho       # removing the +step in the arange
6.218613171451306698e+01,7.362778655484191859e+01,1.214049999999999990e-01,9.844249999999999945e-01,0.000000000000000000e+00
6.310063365149120074e+01,7.362778655484191859e+01,6.401374999999999427e-02,9.913349999999999662e-01,0.000000000000000000e+00
6.492963752544746114e+01,7.362778655484191859e+01,-2.659200000000000105e-02,9.944074999999999998e-01,0.000000000000000000e+00
6.584413946242560201e+01,7.362778655484191859e+01,8.916799999999999726e-02,9.718250000000000499e-01,0.000000000000000000e+00
6.675864139940372866e+01,7.362778655484191859e+01,2.479725000000000124e-01,9.294550000000000312e-01,0.000000000000000000e+00
6.767314333638186952e+01,7.362778655484191859e+01,1.409275000000000111e-01,9.545474999999999932e-01,0.000000000000000000e+00
6.858764527335999617e+01,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.950214721033813703e+01,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.041664914731626368e+01,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.133115108429440454e+01,7.362778655484191859e+01,-1.960399999999999920e-01,9.049224999999999630e-01,0.000000000000000000e+00
7.224565302127253119e+01,7.362778655484191859e+01,-2.917925000000000102e-01,8.856224999999999792e-01,0.000000000000000000e+00
7.316015495825067205e+01,7.362778655484191859e+01,-9.575250000000000428e-02,9.807000000000000162e-01,0.000000000000000000e+00
7.407465689522879870e+01,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.498915883220692535e+01,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.590366076918506621e+01,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.681816270616319287e+01,7.362778655484191859e+01,-2.222375000000000045e-01,7.641927499999999762e-01,0.000000000000000000e+00
7.773266464314133373e+01,7.362778655484191859e+01,-4.398799999999999932e-01,4.907824999999999549e-01,0.000000000000000000e+00
7.864716658011946038e+01,7.362778655484191859e+01,-4.213399999999999923e-01,5.780797499999998923e-01,0.000000000000000000e+00
7.956166851709760124e+01,7.362778655484191859e+01,-1.877500000000004166e-03,4.996249999999999858e-01,0.000000000000000000e+00
8.047617045407572789e+01,7.362778655484191859e+01,2.018199999999999994e-01,6.481350000000000167e-01,0.000000000000000000e+00
8.139067239105386875e+01,7.362778655484191859e+01,-2.208874999999999866e-01,8.392699999999999605e-01,0.000000000000000000e+00
8.230517432803199540e+01,7.362778655484191859e+01,-7.417499999999993543e-03,5.640849999999999476e-01,0.000000000000000000e+00
8.321967626501013626e+01,7.362778655484191859e+01,1.014999999999988134e-03,4.961714999999999876e-01,0.000000000000000000e+00
8.413417820198826291e+01,7.362778655484191859e+01,-6.391774999999999540e-01,4.524814999999999809e-01,0.000000000000000000e+00
8.504868013896640377e+01,7.362778655484191859e+01,-8.502300000000000413e-01,3.653049999999999908e-01,0.000000000000000000e+00
8.596318207594453042e+01,7.362778655484191859e+01,-6.498550000000000715e-01,5.049249999999999572e-01,0.000000000000000000e+00
8.687768401292267129e+01,7.362778655484191859e+01,-4.508149999999999658e-01,6.430025000000000324e-01,0.000000000000000000e+00
8.779218594990079794e+01,7.362778655484191859e+01,-2.244674999999999865e-01,8.222574999999999745e-01,0.000000000000000000e+00
8.870668788687892459e+01,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.962118982385706545e+01,7.362778655484191859e+01,-3.957074999999999898e-01,7.378525000000000222e-01,0.000000000000000000e+00
9.053569176083519210e+01,7.362778655484191859e+01,-4.124999999999999778e-01,2.217224999999999890e-01,0.000000000000000000e+00
9.145019369781333296e+01,7.362778655484191859e+01,-2.487874999999999948e-01,2.669424999999999715e-01,0.000000000000000000e+00
9.236469563479145961e+01,7.362778655484191859e+01,-4.689125000000000099e-01,5.639600000000000168e-01,0.000000000000000000e+00
9.327919757176960047e+01,7.362778655484191859e+01,-2.369175000000000031e-01,7.808874999999999567e-01,0.000000000000000000e+00
9.419369950874772712e+01,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.510820144572586798e+01,7.362778655484191859e+01,2.135950000000000071e-01,6.480274999999999785e-01,0.000000000000000000e+00
9.602270338270399463e+01,7.362778655484191859e+01,4.252750000000000141e-01,2.945974999999999566e-01,0.000000000000000000e+00
9.693720531968213550e+01,7.362778655484191859e+01,4.560950000000000282e-01,4.013729999999999798e-01,0.000000000000000000e+00
9.785170725666026215e+01,7.362778655484191859e+01,4.868549999999999822e-01,5.115027500000000060e-01,0.000000000000000000e+00
9.876620919363840301e+01,7.362778655484191859e+01,2.424399999999999888e-01,7.566997500000000043e-01,0.000000000000000000e+00
9.968071113061652966e+01,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.005952130675946705e+02,7.362778655484191859e+01,2.382275000000000087e-01,7.953274999999999650e-01,0.000000000000000000e+00
1.015097150045727972e+02,7.362778655484191859e+01,4.790925000000000322e-01,5.843499999999999250e-01,0.000000000000000000e+00
1.024242169415509238e+02,7.362778655484191859e+01,4.600724999999999953e-01,5.814124999999999988e-01,0.000000000000000000e+00
1.033387188785290647e+02,7.362778655484191859e+01,4.468425000000000313e-01,5.625484999999998958e-01,0.000000000000000000e+00
1.042532208155071913e+02,7.362778655484191859e+01,4.598925000000000374e-01,5.699335000000000928e-01,0.000000000000000000e+00
1.051677227524853322e+02,7.362778655484191859e+01,4.632850000000000024e-01,6.034200000000000674e-01,0.000000000000000000e+00
1.060822246894634588e+02,7.362778655484191859e+01,4.529124999999999956e-01,6.320224999999999316e-01,0.000000000000000000e+00
1.069967266264415997e+02,7.362778655484191859e+01,4.411100000000000021e-01,6.586874999999999813e-01,0.000000000000000000e+00
1.079112285634197264e+02,7.362778655484191859e+01,2.192250000000000032e-01,8.303099999999999925e-01,0.000000000000000000e+00
1.088257305003978672e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.097402324373759939e+02,7.362778655484191859e+01,-4.577299999999999702e-01,3.936524999999999608e-01,0.000000000000000000e+00
1.106547343743541347e+02,7.362778655484191859e+01,-9.133199999999999097e-01,-2.156099999999999961e-01,0.000000000000000000e+00
1.115692363113322614e+02,7.362778655484191859e+01,-2.445424999999999960e-01,1.630557499999999993e-01,0.000000000000000000e+00
1.124837382483104022e+02,7.362778655484191859e+01,4.439999999999999503e-03,5.218765999999999128e-01,0.000000000000000000e+00
1.133982401852885289e+02,7.362778655484191859e+01,-2.066074999999999995e-01,7.495583500000000399e-01,0.000000000000000000e+00
1.143127421222666698e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.152272440592447964e+02,7.362778655484191859e+01,2.031624999999999959e-01,8.346225000000000449e-01,0.000000000000000000e+00
1.161417459962229373e+02,7.362778655484191859e+01,-2.082500000000014895e-03,5.050175000000000081e-01,0.000000000000000000e+00
1.170562479332010639e+02,7.362778655484191859e+01,-2.465200000000000169e-01,9.175500000000000322e-02,0.000000000000000000e+00
1.179707498701791906e+02,7.362778655484191859e+01,-2.711149999999999949e-01,8.453750000000001541e-02,0.000000000000000000e+00
1.188852518071573314e+02,7.362778655484191859e+01,-2.298399999999999888e-01,6.631774999999999753e-01,0.000000000000000000e+00
1.197997537441354581e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.207142556811135989e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.216287576180917256e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.225432595550698665e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.234577614920479931e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.243722634290261340e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.252867653660042606e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.262012673029824015e+02,7.362778655484191859e+01,6.054249999999999909e-02,9.920900000000000274e-01,0.000000000000000000e+00
1.271157692399605281e+02,7.362778655484191859e+01,1.263024999999999842e-01,9.828200000000000269e-01,0.000000000000000000e+00
1.280302711769386690e+02,7.362778655484191859e+01,6.575999999999999901e-02,9.907299999999999995e-01,0.000000000000000000e+00
1.298592750508949223e+02,7.362778655484191859e+01,-4.259299999999999718e-03,9.964800000000000324e-01,0.000000000000000000e+00
1.307737769878730774e+02,7.362778655484191859e+01,8.946092500000001058e-02,9.780237499999999695e-01,0.000000000000000000e+00
1.316882789248512040e+02,7.362778655484191859e+01,2.138100000000000001e-01,9.507499999999999840e-01,0.000000000000000000e+00
1.326027808618293307e+02,7.362778655484191859e+01,1.167837500000000056e-01,9.699962500000000043e-01,0.000000000000000000e+00
1.335172827988074573e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.344317847357855840e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.353462866727637390e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.362607886097418657e+02,7.362778655484191859e+01,1.246199999999999947e-01,8.841126249999999853e-01,0.000000000000000000e+00
1.371752905467199923e+02,7.362778655484191859e+01,4.984799999999999787e-01,5.364504999999999413e-01,0.000000000000000000e+00
1.380897924836981190e+02,7.362778655484191859e+01,2.348500000000000032e-01,8.169263749999999824e-01,0.000000000000000000e+00
1.390042944206762741e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.399187963576544007e+02,7.362778655484191859e+01,-8.650874999999999537e-02,9.366200000000000081e-01,1.000000000000000000e+00
1.408332982946325274e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.417478002316106540e+02,7.362778655484191859e+01,-7.912500000000072253e-04,7.625874999999999737e-01,1.000000000000000000e+00
1.426623021685888091e+02,7.362778655484191859e+01,4.464299999999999935e-01,4.472550000000000137e-01,1.000000000000000000e+00
1.435768041055669357e+02,7.362778655484191859e+01,4.907500000000009077e-03,4.788573749999999740e-01,1.000000000000000000e+00
1.444913060425450624e+02,7.362778655484191859e+01,-4.104400000000000270e-01,6.967750000000000332e-01,0.000000000000000000e+00
1.454058079795231890e+02,7.362778655484191859e+01,-9.025000000000005240e-04,7.497537499999999966e-01,0.000000000000000000e+00
1.463203099165013441e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.472348118534794708e+02,7.362778655484191859e+01,-1.108324999999999866e-01,6.734526250000000269e-01,0.000000000000000000e+00
1.481493137904575974e+02,7.362778655484191859e+01,4.224950000000000094e-01,4.699189999999999756e-01,0.000000000000000000e+00
1.490638157274357241e+02,7.362778655484191859e+01,-1.966175000000000006e-01,3.572085000000000399e-01,0.000000000000000000e+00
1.499783176644138507e+02,7.362778655484191859e+01,8.289499999999999647e-02,9.263000000000001788e-02,0.000000000000000000e+00
1.508928196013920058e+02,7.362778655484191859e+01,-4.203237499999999960e-01,4.361375000000000113e-01,0.000000000000000000e+00
1.518073215383701324e+02,7.362778655484191859e+01,-4.492550000000000154e-01,6.540850000000000275e-01,0.000000000000000000e+00
1.527218234753482591e+02,7.362778655484191859e+01,-2.236387499999999973e-01,8.279699999999999838e-01,0.000000000000000000e+00
1.536363254123263857e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.545508273493045408e+02,7.362778655484191859e+01,-2.122262500000000052e-01,6.040225000000000177e-01,0.000000000000000000e+00
1.554653292862826675e+02,7.362778655484191859e+01,-8.003549999999999276e-01,4.651250000000000107e-01,0.000000000000000000e+00
1.563798312232607941e+02,7.362778655484191859e+01,-4.425175000000000081e-01,3.934649999999999537e-01,0.000000000000000000e+00
1.572943331602389208e+02,7.362778655484191859e+01,-4.681799999999999851e-01,5.737700000000000022e-01,0.000000000000000000e+00
1.582088350972170758e+02,7.362778655484191859e+01,-2.359412499999999913e-01,7.864375000000000115e-01,0.000000000000000000e+00
1.591233370341952025e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.600378389711733291e+02,7.362778655484191859e+01,-1.374999999999987343e-04,7.504650000000000487e-01,0.000000000000000000e+00
1.609523409081514558e+02,7.362778655484191859e+01,4.242549999999999932e-01,2.897100000000000231e-01,0.000000000000000000e+00
1.618668428451295824e+02,7.362778655484191859e+01,7.061587500000000572e-01,1.482690374999999783e-01,0.000000000000000000e+00
1.627813447821077375e+02,7.362778655484191859e+01,9.875950000000000006e-01,9.080350000000000921e-03,0.000000000000000000e+00
1.636958467190858642e+02,7.362778655484191859e+01,3.677037499999999959e-01,6.312690874999999924e-01,0.000000000000000000e+00
1.646103486560639908e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.655248505930421175e+02,7.362778655484191859e+01,2.206487500000000046e-01,8.234274999999999789e-01,0.000000000000000000e+00
1.664393525300202725e+02,7.362778655484191859e+01,4.653999999999999804e-01,6.149350000000000094e-01,0.000000000000000000e+00
1.673538544669983992e+02,7.362778655484191859e+01,2.374249999999999972e-01,5.427437499999999693e-01,0.000000000000000000e+00
1.682683564039765258e+02,7.362778655484191859e+01,4.319350000000000134e-01,5.798050000000000148e-01,0.000000000000000000e+00
1.691828583409546525e+02,7.362778655484191859e+01,2.199537500000000034e-01,7.788654999999999884e-01,0.000000000000000000e+00
1.700973602779328075e+02,7.362778655484191859e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.710118622149109342e+02,7.362778655484191859e+01,2.213700000000000112e-01,8.306875000000000231e-01,0.000000000000000000e+00
1.719263641518890608e+02,7.362778655484191859e+01,4.406649999999999734e-01,6.629199999999999537e-01,0.000000000000000000e+00
1.728408660888671875e+02,7.362778655484191859e+01,3.274012499999999770e-01,7.114488749999999806e-01,0.000000000000000000e+00
1.829003873956266624e+00,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.743505810934399936e+00,7.451486832056291121e+01,-4.354549999999999810e-01,3.678275000000000294e-01,0.000000000000000000e+00
3.658007747912533247e+00,7.451486832056291121e+01,-8.702299999999999480e-01,-2.668699999999999961e-01,0.000000000000000000e+00
4.572509684890667003e+00,7.451486832056291121e+01,2.927500000000027303e-03,2.556525000000000464e-02,0.000000000000000000e+00
5.487011621868799871e+00,7.451486832056291121e+01,-8.300100000000000255e-01,-4.833900000000000002e-02,0.000000000000000000e+00
6.401513558846932739e+00,7.451486832056291121e+01,-4.101150000000000073e-01,5.029867500000000380e-01,0.000000000000000000e+00
7.316015495825066495e+00,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.230517432803200251e+00,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.145019369781334007e+00,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.005952130675946599e+01,7.451486832056291121e+01,1.997424999999999895e-01,7.396760000000000002e-01,0.000000000000000000e+00
1.097402324373759974e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.188852518071573350e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.280302711769386548e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.371752905467199923e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.463203099165013299e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.554653292862826675e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.646103486560640050e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.737553680258453426e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.829003873956266801e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.920454067654079822e+01,7.451486832056291121e+01,1.312924999999999787e-01,9.811849999999999739e-01,0.000000000000000000e+00
2.011904261351893197e+01,7.451486832056291121e+01,2.736399999999999944e-01,9.593800000000000106e-01,0.000000000000000000e+00
2.103354455049706573e+01,7.451486832056291121e+01,1.446149999999999936e-01,9.773449999999999083e-01,0.000000000000000000e+00
2.286254842445333324e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.377705036143146700e+01,7.451486832056291121e+01,2.183049999999999990e-01,9.491600000000000037e-01,0.000000000000000000e+00
2.469155229840960075e+01,7.451486832056291121e+01,4.642049999999999788e-01,8.835950000000000193e-01,0.000000000000000000e+00
2.560605423538773096e+01,7.451486832056291121e+01,2.459000000000000075e-01,9.344350000000000156e-01,0.000000000000000000e+00
2.652055617236586471e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.743505810934399847e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.834956004632213222e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.926406198330026598e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.017856392027839973e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.109306585725653349e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.200756779423466725e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.292206973121280100e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.383657166819093476e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.475107360516906851e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.566557554214720227e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.658007747912533603e+01,7.451486832056291121e+01,-4.100050000000000083e-01,6.952000000000000401e-01,1.000000000000000000e+00
3.749457941610346268e+01,7.451486832056291121e+01,-8.167599999999999305e-01,3.910550000000000415e-01,1.000000000000000000e+00
3.840908135308159643e+01,7.451486832056291121e+01,-4.067549999999999777e-01,6.958550000000000013e-01,1.000000000000000000e+00
3.932358329005973019e+01,7.451486832056291121e+01,-4.339350000000000152e-01,6.934949999999999726e-01,1.000000000000000000e+00
4.023808522703786394e+01,7.451486832056291121e+01,-4.339350000000000152e-01,6.934949999999999726e-01,1.000000000000000000e+00
4.115258716401599770e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.206708910099413146e+01,7.451486832056291121e+01,-4.012749999999999928e-01,7.061950000000000172e-01,1.000000000000000000e+00
4.298159103797226521e+01,7.451486832056291121e+01,-8.021949999999999914e-01,4.097199999999999731e-01,1.000000000000000000e+00
4.389609297495039897e+01,7.451486832056291121e+01,-8.457099999999999618e-01,3.709350000000000147e-01,1.000000000000000000e+00
4.481059491192853272e+01,7.451486832056291121e+01,-8.853299999999999503e-01,3.392100000000000115e-01,1.000000000000000000e+00
4.572509684890666648e+01,7.451486832056291121e+01,-4.405399999999999872e-01,6.717999999999999527e-01,1.000000000000000000e+00
4.663959878588480024e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.755410072286293399e+01,7.451486832056291121e+01,-3.802800000000000069e-01,7.523999999999999577e-01,1.000000000000000000e+00
4.846860265984106775e+01,7.451486832056291121e+01,-3.475000000000005862e-03,-4.749999999999976463e-03,1.000000000000000000e+00
4.938310459681920150e+01,7.451486832056291121e+01,-9.585500000000002352e-02,-1.749850000000000017e-01,0.000000000000000000e+00
5.029760653379733526e+01,7.451486832056291121e+01,-9.498050000000000104e-01,1.648499999999999965e-01,0.000000000000000000e+00
5.121210847077546191e+01,7.451486832056291121e+01,-4.771449999999999858e-01,5.826850000000000085e-01,0.000000000000000000e+00
5.212661040775359567e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.304111234473172942e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.395561428170986318e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.487011621868799693e+01,7.451486832056291121e+01,4.999850000000000128e-01,4.975510499999999947e-01,0.000000000000000000e+00
5.578461815566613069e+01,7.451486832056291121e+01,4.999850000000000128e-01,4.975510499999999947e-01,0.000000000000000000e+00
5.669912009264426445e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.761362202962239820e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.852812396660053196e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.944262590357866571e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.035712784055679947e+01,7.451486832056291121e+01,-2.068599999999999953e-02,6.520650000000000057e-01,0.000000000000000000e+00
6.127162977753493323e+01,7.451486832056291121e+01,-4.933150000000000035e-02,3.665899999999999714e-01,0.000000000000000000e+00
6.218613171451306698e+01,7.451486832056291121e+01,-2.864550000000000082e-02,7.145249999999999657e-01,0.000000000000000000e+00
6.310063365149120074e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.401513558846933449e+01,7.451486832056291121e+01,4.378150000000000097e-01,6.678749999999999964e-01,0.000000000000000000e+00
6.492963752544746114e+01,7.451486832056291121e+01,8.701650000000000773e-01,3.389400000000000190e-01,0.000000000000000000e+00
6.584413946242560201e+01,7.451486832056291121e+01,4.323500000000000121e-01,6.710650000000000226e-01,0.000000000000000000e+00
6.675864139940372866e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.767314333638186952e+01,7.451486832056291121e+01,-4.389350000000000196e-01,3.741499999999999826e-01,0.000000000000000000e+00
6.858764527335999617e+01,7.451486832056291121e+01,-8.771999999999999797e-01,-2.543949999999999823e-01,0.000000000000000000e+00
6.950214721033813703e+01,7.451486832056291121e+01,-2.422499999999999654e-02,-9.784999999999988152e-03,0.000000000000000000e+00
7.041664914731626368e+01,7.451486832056291121e+01,8.263899999999999579e-01,1.818350000000000244e-01,0.000000000000000000e+00
7.133115108429440454e+01,7.451486832056291121e+01,4.123499999999999943e-01,5.630749999999999922e-01,0.000000000000000000e+00
7.224565302127253119e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.316015495825067205e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.407465689522879870e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.498915883220692535e+01,7.451486832056291121e+01,3.994449999999999945e-01,4.952405500000000016e-01,0.000000000000000000e+00
7.590366076918506621e+01,7.451486832056291121e+01,3.994449999999999945e-01,4.952405500000000016e-01,0.000000000000000000e+00
7.681816270616319287e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.773266464314133373e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.864716658011946038e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.956166851709760124e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.047617045407572789e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.139067239105386875e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.230517432803199540e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.321967626501013626e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.413417820198826291e+01,7.451486832056291121e+01,1.251800000000000135e-01,9.825999999999999179e-01,0.000000000000000000e+00
8.504868013896640377e+01,7.451486832056291121e+01,2.618449999999999944e-01,9.621150000000000535e-01,0.000000000000000000e+00
8.596318207594453042e+01,7.451486832056291121e+01,1.366650000000000087e-01,9.795150000000000245e-01,0.000000000000000000e+00
8.779218594990079794e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.870668788687892459e+01,7.451486832056291121e+01,2.071274999999999922e-01,9.546774999999999567e-01,0.000000000000000000e+00
8.962118982385706545e+01,7.451486832056291121e+01,4.415899999999999825e-01,8.967500000000000471e-01,0.000000000000000000e+00
9.053569176083519210e+01,7.451486832056291121e+01,2.320200000000000040e-01,9.424375000000000391e-01,0.000000000000000000e+00
9.145019369781333296e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.236469563479145961e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.327919757176960047e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.419369950874772712e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.510820144572586798e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.602270338270399463e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.693720531968213550e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.785170725666026215e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.876620919363840301e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.968071113061652966e+01,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.005952130675946705e+02,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.015097150045727972e+02,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.024242169415509238e+02,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.033387188785290647e+02,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.042532208155071913e+02,7.451486832056291121e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
